대분류,파일명,컬럼명,같은 대분류 평균 유사도,다른 대분류 평균 유사도,유사도 차이
재난안전,54_부산광역시_수영구_민방위급수시설 현황_20241010.csv,급수능력,0.5963403381988809,0.6932327854841361,-0.09689244728525526
재난안전,54_부산광역시_수영구_민방위급수시설 현황_20241010.csv,급수인원수,0.5963393368806081,0.6932331984945573,-0.0968938616139492
재난안전,44_경찰청_연도별 사이버 범죄 통계 현황_08_31_2020.csv,해킹(계정도용),0.576763028734177,0.6934394087346188,-0.11667638000044189
재난안전,44_경찰청_연도별 사이버 범죄 통계 현황_08_31_2020.csv,해킹(자료훼손),0.5738092648771163,0.6931478148724484,-0.11933854999533211
재난안전,44_경찰청_연도별 사이버 범죄 통계 현황_08_31_2020.csv,사이버 명예훼손(모욕),0.5718593231143154,0.6928187048481628,-0.12095938173384735
재난안전,44_경찰청_연도별 사이버 범죄 통계 현황_08_31_2020.csv,사이버 음란물(불법촬영물유포),0.5714827891842713,0.6924906597315196,-0.12100787054724826
재난안전,44_경찰청_연도별 사이버 범죄 통계 현황_08_31_2020.csv,사이버 음란물(일반음란물),0.5708971776577539,0.6927260322208535,-0.12182885456309955
재난안전,44_경찰청_연도별 사이버 범죄 통계 현황_08_31_2020.csv,기타 정보통신망 이용형 범죄,0.5682834012641689,0.6923941932230885,-0.12411079195891961
재난안전,61_한국가스안전공사_전국 도시가스충전소 현황_20240926.csv,우편번호,0.5592930401458465,0.6852096802144793,-0.1259166400686328
재난안전,44_경찰청_연도별 사이버 범죄 통계 현황_08_31_2020.csv,연도,0.5570137592269995,0.6897830635233443,-0.13276930429634481
재난안전,46_경찰청_졸음운전 교통사고 현황_20221231.csv,연도,0.5570203126966701,0.6898522450477081,-0.13283193235103807
재난안전,44_경찰청_연도별 사이버 범죄 통계 현황_08_31_2020.csv,사이버사기(쇼핑몰),0.5547818730043367,0.6893015953453685,-0.13451972234103182
재난안전,45_경찰청_전국 경찰서별 강력범죄 발생 현황_20231231.csv,발생년도,0.5385147237103027,0.6732999671893932,-0.1347852434790905
재난안전,65_해양경찰청_해상조난사고 상세데이터 현황_20231231.csv,시간대별,0.5489895387398371,0.6839762561404426,-0.13498671740060542
재난안전,19_행정안전부_지진재해대응시스템_행정구역정보_20240808.csv,읍면동,0.5303716496227309,0.6678942663557996,-0.13752261673306876
재난안전,65_해양경찰청_해상조난사고 상세데이터 현황_20231231.csv,월별,0.5196938605666894,0.6596302769452314,-0.13993641637854193
재난안전,63_한국소비자원 소비자 위해 정보_20240630.csv,위해자연령,0.5399318494569576,0.6809400340205131,-0.14100818456355546
재난안전,44_경찰청_연도별 사이버 범죄 통계 현황_08_31_2020.csv,사이버 도박(경마 경륜 경정),0.5429187043681645,0.6846351319984103,-0.14171642763024583
재난안전,44_경찰청_연도별 사이버 범죄 통계 현황_08_31_2020.csv,사이버사기(게임),0.5419328938302054,0.6841452671801614,-0.14221237334995607
재난안전,51_대구광역시 북구_고압가스제조업_20240701.csv,경도,0.5318559657971043,0.6785476286628391,-0.14669166286573487
재난안전,48_광주광역시_CCTV_20240630.CSV,설치연도,0.4720871994631907,0.6295476485203131,-0.15746044905712236
재난안전,19_행정안전부_지진재해대응시스템_행정구역정보_20240808.csv,시도,0.4888113040488032,0.648367393783199,-0.15955608973439578
환경기상,26_전북특별자치도_대기오염측정망 운영결과_20210930.csv,미세먼지(PM10),0.7572969376489033,0.6346295618731497,0.1226673757757536
환경기상,15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,총인 표층,0.7546105147003765,0.6320549999550343,0.12255551474534221
환경기상,15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,총인 저층,0.7554752319317465,0.6332769472732597,0.12219828465848681
환경기상,30_해양환경공단_해양부유쓰레기 수거처리 정보_20231231.csv,1월,0.7552348365615037,0.6339277720762295,0.12130706448527417
환경기상,36_대구광역시 북구_수경시설_20240501.csv,위도,0.750413865776846,0.6291540213365286,0.12125984444031734
환경기상,27_충청북도_분기별날씨현황_20240630.csv,상순(5월),0.7498456596112169,0.6287446185369105,0.1211010410743063
환경기상,37_대구광역시 북구_음식물쓰레기수거용기판매소_20240530.csv,위도,0.7417408871492803,0.6219915234359169,0.11974936371336342
환경기상,28_한국환경공단_도로 재비산먼지 측정 정보_20240930.csv,습도,0.7407869413035114,0.621201382609874,0.1195855586936374
환경기상,25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,시수사용량,0.7340581557168113,0.6146257590933045,0.1194323966235068
환경기상,26_전북특별자치도_대기오염측정망 운영결과_20210930.csv,미세먼지(PM2_5),0.7368795950254354,0.6180119867778341,0.11886760824760134
환경기상,33_광주광역시 광주보건환경연구원 수질측정망 실태조사_20240903.csv,수소이온농도,0.7257556159029092,0.6081204485436408,0.11763516735926838
환경기상,37_대구광역시 북구_음식물쓰레기수거용기판매소_20240530.csv,경도,0.7260546709895971,0.6086463075022486,0.11740836348734851
환경기상,35_대구광역시 북구_사업장폐기물배출자정보_20240502.csv,신고기준년도,0.7217283548005996,0.605182496244648,0.11654585855595156
환경기상,27_충청북도_분기별날씨현황_20240630.csv,상순(4월),0.7442991375897787,0.6278297624527606,0.11646937513701816
환경기상,17_환경부 국립환경과학원_토양오염실태조사 결과_20221231.csv,수소이온농도(pH),0.7267241416479339,0.6103051191169847,0.11641902253094916
환경기상,15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,용존산소량 저층,0.7233880951092797,0.6069747201279617,0.11641337498131799
환경기상,15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,조사년도,0.7288911272825518,0.6129602113470033,0.1159309159355485
환경기상,15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,용존산소량 표층,0.7196609754757175,0.6038806353849697,0.11578034009074778
환경기상,36_대구광역시 북구_수경시설_20240501.csv,경도,0.7166000195074111,0.6008951684253112,0.11570485108209994
환경기상,15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,수소이온농도 저층,0.7104131121213514,0.5964656514252583,0.11394746069609307
환경기상,15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,수소이온농도 표층,0.7005159554891113,0.5885971060664091,0.11191884942270214
환경기상,33_광주광역시 광주보건환경연구원 수질측정망 실태조사_20240903.csv,용존산소,0.6985164868235443,0.5866553764073669,0.11186111041617741
환경기상,15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,수온 표층,0.7024150638928307,0.5909580994963597,0.11145696439647101
환경기상,15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,질산성질소 저층,0.7255918125169477,0.6145036515294702,0.11108816098747754
환경기상,36_대구광역시 북구_수경시설_20240501.csv,조성연도(재조성),0.6836312480010391,0.5744637719833261,0.10916747601771304
환경기상,18_환경부 국립환경과학원_환경측정기기 형식승인 현황_20231101.csv,연도,0.6918284090188273,0.5827987961658615,0.10902961285296575
환경기상,15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,용존무기인 표층,0.7122877578545074,0.6048132547905662,0.10747450306394113
환경기상,15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,수온 저층,0.6715417742907358,0.565260536264178,0.10628123802655776
환경기상,28_한국환경공단_도로 재비산먼지 측정 정보_20240930.csv,기온,0.6641991274263601,0.5584279382833476,0.10577118914301253
환경기상,25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,폐수처리관리_산성농도,0.6585361960930816,0.5542437331370302,0.10429246295605132
환경기상,15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,용존무기인 저층,0.6892716178227482,0.5870046724013988,0.1022669454213494
환경기상,15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,총질소 저층,0.6897023252783221,0.5876164206461194,0.10208590463220268
환경기상,15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,염분 저층,0.6465390302023412,0.5446080734674633,0.10193095673487784
환경기상,38_대구광역시 북구_특정토양오염관리대상시설_20240726.csv,경도,0.6405144820697125,0.5389831737779222,0.10153130829179036
환경기상,30_해양환경공단_해양부유쓰레기 수거처리 정보_20231231.csv,5월,0.6886368060156073,0.5876236447903613,0.10101316122524595
환경기상,29_한국환경공단_재활용가능자원 가격조사_20240926.csv,수도권,0.6828507458177371,0.5829974929338683,0.09985325288386881
환경기상,29_한국환경공단_재활용가능자원 가격조사_20240926.csv,충북,0.6755829585736399,0.5773595461689949,0.09822341240464505
환경기상,29_한국환경공단_재활용가능자원 가격조사_20240926.csv,강원,0.6695766515346905,0.5724855028816037,0.09709114865308677
환경기상,29_한국환경공단_재활용가능자원 가격조사_20240926.csv,전북,0.6656980443620591,0.5693838684459095,0.09631417591614966
환경기상,15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,부유물질 표층,0.6489107767740171,0.553624756098973,0.0952860206750441
환경기상,15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,규산규소 저층,0.6451605756830121,0.5499264091051657,0.09523416657784645
환경기상,15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,염분 표층,0.6111776956880088,0.5166953674822599,0.09448232820574898
환경기상,29_한국환경공단_재활용가능자원 가격조사_20240926.csv,충남,0.6521560783923863,0.5578762529040698,0.09427982548831648
환경기상,15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,용존무기질소 저층,0.6374947088741006,0.5433944966470297,0.09410021222707099
환경기상,15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,총질소 표층,0.6371015309300043,0.5431641989965474,0.09393733193345688
환경기상,15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,부유물질 저층,0.6015048204318428,0.5102297038296196,0.0912751166022232
환경기상,29_한국환경공단_재활용가능자원 가격조사_20240926.csv,경북,0.6263779750261241,0.5358994767880979,0.09047849823802623
환경기상,29_한국환경공단_재활용가능자원 가격조사_20240926.csv,전남,0.619142810131802,0.5294419546944558,0.08970085543734618
환경기상,29_한국환경공단_재활용가능자원 가격조사_20240926.csv,경남,0.5909018216365978,0.5033920257188252,0.08750979591777253
환경기상,15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,용존무기질소 표층,0.5735486901913226,0.48726587624564727,0.08628281394567533
환경기상,23_서울특별시 동작구_의류수거함 위치 데이터_20240911.csv,위도,0.6391658149567924,0.5582189088528156,0.08094690610397681
환경기상,23_서울특별시 동작구_의류수거함 위치 데이터_20240911.csv,경도,0.6437086731134162,0.563079427720454,0.08062924539296212
환경기상,15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,질산성질소 표층,0.5428617042462875,0.463187033416147,0.07967467083014057
환경기상,24_서울특별시 서대문구_의류수거함 현황_20230301.csv,위도,0.6199354770769568,0.5478618535468398,0.07207362353011704
환경기상,24_서울특별시 서대문구_의류수거함 현황_20230301.csv,경도,0.6203574549394213,0.5484232062504093,0.07193424868901199
환경기상,38_대구광역시 북구_특정토양오염관리대상시설_20240726.csv,위도,0.49385385877820265,0.42377024558379345,0.0700836131944092
환경기상,15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,규산규소 표층,0.475532583500078,0.40983949478959614,0.06569308871048185
환경기상,28_한국환경공단_도로 재비산먼지 측정 정보_20240930.csv,재비산먼지 평균농도,0.3039584796530932,0.2698024728416084,0.034156006811484785
환경기상,17_환경부 국립환경과학원_토양오염실태조사 결과_20221231.csv,니켈(mg_kg),0.26355019327460777,0.23905655506818396,0.024493638206423807
환경기상,17_환경부 국립환경과학원_토양오염실태조사 결과_20221231.csv,납(mg_kg),0.12145899613305475,0.11844502373218756,0.0030139724008671903
환경기상,17_환경부 국립환경과학원_토양오염실태조사 결과_20221231.csv,아연(mg_kg),0.10719061990275944,0.10526742083224624,0.001923199070513193
환경기상,17_환경부 국립환경과학원_토양오염실태조사 결과_20221231.csv,년도,0.21025263013376908,0.21637996153090863,-0.006127331397139557
환경기상,17_환경부 국립환경과학원_토양오염실태조사 결과_20221231.csv,면적(제곱미터),0.135868177141578,0.19147854610693485,-0.05561036896535684
