진료년월,서식,인원(청구건수),요양급여총액,본인부담(B),지원금,장애인(C),청구금액(D)
2020-10,건강보험 외래,129.0,13783440.0,2131300.0,49270.0,0.0,11652140.0
2020-10,건강보험 입원,43.0,177041370.0,8965810.0,0.0,0.0,168075560.0
2020-10,의료급여 외래,26.0,2999900.0,79240.0,0.0,0.0,2920660.0
2020-10,의료급여 입원,28.0,108714710.0,2094830.0,0.0,0.0,106619880.0
2020-11,건강보험 외래,115.0,12201290.0,1694900.0,0.0,0.0,10506390.0
2020-11,건강보험 입원,47.0,192666260.0,9698860.0,0.0,0.0,182967400.0
2020-11,의료급여 외래,15.0,1301950.0,20170.0,0.0,0.0,1281780.0
2020-11,의료급여 입원,31.0,119245740.0,2281380.0,0.0,0.0,116964360.0
2020-12,건강보험 외래,178.0,15957510.0,1677000.0,236880.0,0.0,14280510.0
2020-12,건강보험 입원,70.0,268105850.0,16849730.0,0.0,0.0,251256120.0
2020-12,의료급여 외래,30.0,2351030.0,35060.0,0.0,0.0,2315970.0
2020-12,의료급여 입원,88.0,197232970.0,2700940.0,0.0,0.0,194532030.0
2021-01,건강보험 외래,8.0,765270.0,28400.0,0.0,0.0,736870.0
2021-01,건강보험 입원,30.0,107317820.0,23328350.0,0.0,0.0,83989470.0
2021-01,의료급여 외래,4.0,246200.0,27250.0,0.0,0.0,218950.0
2021-01,의료급여 입원,99.0,369786900.0,4218510.0,0.0,0.0,365568390.0
2021-02,건강보험 외래,5.0,201230.0,24800.0,0.0,0.0,176430.0
2021-02,건강보험 입원,4.0,923170.0,212800.0,0.0,0.0,710370.0
2021-02,의료급여 외래,2.0,74290.0,0.0,0.0,0.0,74290.0
2021-02,의료급여 입원,9.0,1511800.0,48980.0,0.0,0.0,1462820.0
2021-03,건강보험 외래,37.0,2801260.0,393700.0,0.0,23800.0,2383760.0
2021-03,건강보험 입원,77.0,203024050.0,43638020.0,0.0,0.0,159386030.0
2021-03,의료급여 외래,7.0,713320.0,1500.0,0.0,0.0,711820.0
2021-03,의료급여 입원,2.0,3226260.0,282520.0,0.0,0.0,2943740.0
2021-04,건강보험 외래,87.0,7661520.0,2037600.0,50200.0,23800.0,5600120.0
2021-04,건강보험 입원,46.0,65475040.0,3720650.0,0.0,239540.0,61514850.0
2021-04,의료급여 외래,8.0,816260.0,3000.0,0.0,0.0,813260.0
2021-04,의료급여 입원,15.0,34367730.0,588350.0,0.0,0.0,33779380.0
2021-05,건강보험 외래,73.0,7425170.0,1548600.0,0.0,0.0,5876570.0
2021-05,건강보험 입원,36.0,131832580.0,7974410.0,0.0,0.0,123858170.0
2021-05,의료급여 외래,20.0,2122970.0,27840.0,0.0,0.0,2095130.0
2021-05,의료급여 입원,19.0,67614430.0,1218330.0,0.0,0.0,66396100.0
2021-06,건강보험 외래,122.0,12580090.0,2911300.0,0.0,0.0,9668790.0
2021-06,건강보험 입원,42.0,135829880.0,7009780.0,0.0,0.0,128819770.0
2021-06,의료급여 외래,14.0,1344900.0,15280.0,0.0,0.0,1329620.0
2021-06,의료급여 입원,22.0,66965900.0,1240560.0,0.0,0.0,65725340.0
2021-07,건강보험 외래,101.0,9261670.0,1388400.0,0.0,0.0,7873270.0
2021-07,건강보험 입원,157.0,345703580.0,46895640.0,0.0,0.0,298807940.0
2021-07,의료급여 외래,19.0,2018240.0,12500.0,0.0,0.0,2005740.0
2021-07,의료급여 입원,21.0,75179700.0,746270.0,0.0,0.0,74433430.0
2021-08,건강보험 외래,19.0,1646280.0,197300.0,0.0,0.0,1448980.0
2021-08,건강보험 입원,400.0,912394580.0,198233570.0,0.0,0.0,714161010.0
2021-08,의료급여 외래,0.0,0.0,0.0,0.0,0.0,0.0
2021-08,의료급여 입원,6.0,13223800.0,454210.0,0.0,0.0,12769590.0
2021-09,건강보험 외래,5.0,317340.0,11000.0,0.0,0.0,306340.0
2021-09,건강보험 입원,304.0,619323030.0,135908270.0,0.0,0.0,483414760.0
2021-09,의료급여 외래,4.0,312320.0,1500.0,0.0,0.0,310820.0
2021-09,의료급여 입원,9.0,16479830.0,813880.0,0.0,0.0,15665950.0
2021-10,건강보험 외래,7.0,334140.0,128500.0,0.0,0.0,205640.0
2021-10,건강보험 입원,276.0,512327660.0,110404250.0,0.0,0.0,401923410.0
2021-10,의료급여 외래,0.0,0.0,0.0,0.0,0.0,0.0
2021-10,의료급여 입원,10.0,18096110.0,1009200.0,0.0,0.0,17086910.0
2021-11,건강보험 외래,21.0,750760.0,299100.0,0.0,0.0,451660.0
2021-11,건강보험 입원,289.0,670620200.0,144343100.0,0.0,0.0,526277100.0
2021-11,의료급여 외래,0.0,0.0,0.0,0.0,0.0,0.0
2021-11,의료급여 입원,19.0,40046380.0,337240.0,0.0,0.0,39709140.0
2021-12,건강보험 외래,7.0,147290.0,47400.0,0.0,0.0,99890.0
2021-12,건강보험 입원,419.0,849943320.0,182665700.0,0.0,0.0,667277620.0
2021-12,의료급여 외래,2.0,58640.0,1750.0,0.0,0.0,56890.0
2021-12,의료급여 입원,25.0,47551570.0,1076760.0,0.0,0.0,46474810.0
2022-01,건강보험 외래,8.0,256410.0,102200.0,0.0,0.0,154210.0
2022-01,건강보험 입원,278.0,519330840.0,74510780.0,0.0,0.0,444820060.0
2022-01,의료급여 외래,1.0,16370.0,0.0,0.0,0.0,16370.0
2022-01,의료급여 입원,6.0,10563220.0,351060.0,0.0,0.0,10212160.0
2022-02,건강보험 외래,6.0,104580.0,41600.0,0.0,0.0,62980.0
2022-02,건강보험 입원,256.0,414181840.0,60116020.0,0.0,0.0,354065820.0
2022-02,의료급여 외래,0.0,0.0,0.0,0.0,0.0,0.0
2022-02,의료급여 입원,17.0,27728360.0,683040.0,0.0,0.0,27045320.0
2022-03,건강보험 외래,8.0,125140.0,49700.0,0.0,0.0,75440.0
2022-03,건강보험 입원,242.0,357988590.0,52710730.0,0.0,0.0,305277860.0
2022-03,의료급여 외래,0.0,0.0,0.0,0.0,0.0,0.0
2022-03,의료급여 입원,24.0,38030970.0,582680.0,0.0,0.0,37448290.0
2022-04,건강보험 외래,66.0,1952830.0,397000.0,0.0,0.0,1555830.0
2022-04,건강보험 입원,127.0,199780700.0,29159670.0,0.0,0.0,170621030.0
2022-04,의료급여 외래,0.0,0.0,0.0,0.0,0.0,0.0
2022-04,의료급여 입원,11.0,15367030.0,125080.0,0.0,0.0,15241950.0
2022-05,건강보험 외래,56.0,4617580.0,1398700.0,17900.0,0.0,3218880.0
2022-05,건강보험 입원,13.0,20464260.0,853470.0,0.0,0.0,19610790.0
2022-05,의료급여 외래,11.0,1013070.0,22560.0,0.0,0.0,990510.0
2022-05,의료급여 입원,10.0,22898990.0,328130.0,0.0,0.0,22570860.0
2022-06,건강보험 외래,69.0,5707870.0,1622000.0,144600.0,0.0,4085870.0
2022-06,건강보험 입원,22.0,107282710.0,3969250.0,0.0,0.0,103313460.0
2022-06,의료급여 외래,3.0,326390.0,3500.0,0.0,0.0,322890.0
2022-06,의료급여 입원,13.0,57303770.0,833640.0,0.0,0.0,56470130.0
2022-07,건강보험 외래,64.0,4686770.0,802600.0,4700.0,0.0,3884170.0
2022-07,건강보험 입원,34.0,142623240.0,5466990.0,0.0,0.0,137156250.0
2022-07,의료급여 외래,7.0,752110.0,4500.0,0.0,0.0,747610.0
2022-07,의료급여 입원,19.0,65764750.0,1080290.0,0.0,0.0,64684460.0
2022-08,건강보험 외래,131.0,6505620.0,1452500.0,0.0,0.0,5053120.0
2022-08,건강보험 입원,40.0,191102160.0,7209000.0,0.0,0.0,183893160.0
2022-08,의료급여 외래,11.0,853970.0,16850.0,0.0,0.0,837120.0
2022-08,의료급여 입원,19.0,80319020.0,1308940.0,0.0,0.0,79010080.0
2022-09,건강보험 외래,91.0,7536760.0,1964900.0,9900.0,0.0,5571860.0
2022-09,건강보험 입원,48.0,218834310.0,7785130.0,0.0,0.0,211049180.0
2022-09,의료급여 외래,4.0,325690.0,1500.0,0.0,0.0,324190.0
2022-09,의료급여 입원,22.0,90453550.0,1443190.0,0.0,0.0,89010360.0
2022-10,건강보험 외래,65.0,5952330.0,892800.0,103000.0,0.0,5059530.0
2022-10,건강보험 입원,47.0,221949670.0,9124960.0,0.0,0.0,212824710.0
2022-10,의료급여 외래,10.0,760100.0,12030.0,0.0,0.0,748070.0
2022-10,의료급여 입원,23.0,99530940.0,1610630.0,0.0,0.0,97920310.0
2022-11,건강보험 외래,79.0,6694290.0,1043700.0,0.0,0.0,5650590.0
2022-11,건강보험 입원,46.0,202121080.0,8897230.0,0.0,0.0,193223850.0
2022-11,의료급여 외래,14.0,1207510.0,4500.0,0.0,0.0,1203010.0
2022-11,의료급여 입원,25.0,100074730.0,1627520.0,0.0,0.0,98447210.0
2022-12,건강보험 외래,80.0,6745310.0,931300.0,0.0,0.0,5814010.0
2022-12,건강보험 입원,44.0,168757800.0,10184300.0,0.0,0.0,158573500.0
2022-12,의료급여 외래,19.0,1799940.0,28470.0,0.0,0.0,1771470.0
2022-12,의료급여 입원,26.0,99122260.0,1663190.0,0.0,0.0,97459070.0
2023-01,건강보험 외래,74.0,6559120.0,981100.0,0.0,0.0,5578020.0
2023-01,건강보험 입원,36.0,189163280.0,8065300.0,0.0,0.0,181097980.0
2023-01,의료급여 외래,19.0,2249290.0,6000.0,0.0,0.0,2243290.0
2023-01,의료급여 입원,20.0,89186810.0,1434210.0,0.0,0.0,87752600.0
2023-02,건강보험 외래,70.0,5889100.0,950100.0,0.0,0.0,4939000.0
2023-02,건강보험 입원,41.0,138840950.0,7181940.0,0.0,0.0,131659010.0
2023-02,의료급여 외래,19.0,2054770.0,6000.0,0.0,0.0,2048770.0
2023-02,의료급여 입원,22.0,99903940.0,1283830.0,0.0,0.0,98620110.0
2023-03,건강보험 외래,77.0,10245140.0,1004900.0,0.0,0.0,9240240.0
2023-03,건강보험 입원,37.0,156256080.0,7556360.0,0.0,0.0,148699720.0
2023-03,의료급여 외래,14.0,1392980.0,7500.0,0.0,0.0,1385480.0
2023-03,의료급여 입원,19.0,97697780.0,1362490.0,0.0,0.0,96335290.0
2023-04,건강보험 외래,75.0,10791930.0,806400.0,0.0,0.0,9985530.0
2023-04,건강보험 입원,35.0,152497570.0,6511960.0,0.0,0.0,145985610.0
2023-04,의료급여 외래,12.0,1125570.0,13810.0,0.0,0.0,1111760.0
2023-04,의료급여 입원,18.0,99373470.0,1471330.0,0.0,0.0,97902140.0
2023-05,건강보험 외래,102.0,17623790.0,1732200.0,0.0,0.0,15891590.0
2023-05,건강보험 입원,36.0,148369530.0,6383920.0,0.0,0.0,141985610.0
2023-05,의료급여 외래,12.0,1026620.0,6990.0,0.0,0.0,1019630.0
2023-05,의료급여 입원,19.0,76525760.0,1098050.0,0.0,0.0,75427710.0
2023-06,건강보험 외래,130.0,14021710.0,1412300.0,0.0,0.0,12609410.0
2023-06,건강보험 입원,30.0,124430810.0,5712190.0,0.0,0.0,118718620.0
2023-06,의료급여 외래,16.0,1715350.0,14370.0,0.0,0.0,1700980.0
2023-06,의료급여 입원,17.0,68584240.0,989520.0,0.0,0.0,67594720.0
2023-07,건강보험 외래,100.0,8850400.0,1153900.0,0.0,0.0,7696500.0
2023-07,건강보험 입원,36.0,176048510.0,7009800.0,0.0,0.0,169038710.0
2023-07,의료급여 외래,11.0,1053060.0,7500.0,0.0,0.0,1045560.0
2023-07,의료급여 입원,17.0,97125470.0,1299080.0,0.0,0.0,95826390.0
2023-08,건강보험 외래,85.0,7685150.0,1256100.0,0.0,0.0,6429050.0
2023-08,건강보험 입원,44.0,188012760.0,7788940.0,0.0,0.0,180223820.0
2023-08,의료급여 외래,16.0,1169820.0,31920.0,0.0,0.0,1137900.0
2023-08,의료급여 입원,17.0,72763410.0,1073010.0,0.0,0.0,71690400.0
2023-09,건강보험 외래,100.0,8303830.0,1229000.0,0.0,0.0,7074830.0
2023-09,건강보험 입원,45.0,207410860.0,9536000.0,0.0,0.0,197874860.0
2023-09,의료급여 외래,12.0,1305650.0,9430.0,0.0,0.0,1296220.0
2023-09,의료급여 입원,20.0,102610460.0,1492800.0,0.0,0.0,101117660.0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
